label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01353872,0.25594364,0.01354056,0.25594443,25707.07785718,28000.00000000,-2292.92214282,-0.08189008,-0.00885540,-0.04196140,0.13081642,0.31730449,0.18192650,-0.02737343,-0.32350352,,2003,0.18458124,2006,-0.13465170,173883.84337841,17.30613170,1.45676897,0.00061808,0.36430627,0.19808023,,,,,0.63423367,0.33029958
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00148054,0.00438941,0.00147670,0.00437999,28439.46310959,28000.00000000,439.46310959,0.01569511,0.02864888,0.00774254,0.23988620,0.20878507,0.33676543,0.13123685,-0.21829908,,2003,0.13641332,2006,-0.07207265,100613.78061512,9.93298349,0.82453597,0.00035475,0.56965992,0.39902662,,,,,0.42885293,0.25746003
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.00870197,0.11033578,0.00869746,0.11033644,27621.47506297,28000.00000000,-378.52493703,-0.01351875,0.01489007,-0.00674291,0.17478370,0.20536838,0.24379308,0.06820958,-0.21829878,,2003,0.13641332,2006,-0.07207366,91037.80343458,8.92989498,0.76032138,0.00031892,0.57670760,0.39928078,,,,,0.42160125,0.25746003
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00160263,0.00438941,0.00159848,0.00437999,28409.20073404,28000.00000000,409.20073404,0.01461431,0.02822276,0.00721228,0.23778952,0.20957548,0.33382806,0.12923483,-0.21838357,,2003,0.13641332,2006,-0.07197402,103555.80171834,10.23720230,0.84901766,0.00036561,0.56809494,0.36782534,,,,,0.43029565,0.25746003
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.00873130,0.11033578,0.00872721,0.11033644,27592.14486200,28000.00000000,-407.85513800,-0.01456625,0.01446842,-0.00726830,0.17288513,0.20617207,0.24116126,0.06625245,-0.21838323,,2003,0.13641332,2006,-0.07197444,93930.19337988,9.22638917,0.78481711,0.00032951,0.57523465,0.36977794,,,,,0.42304470,0.25746003
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00176721,0.00518371,0.00176059,0.00517315,29702.32332308,28000.00000000,1702.32332308,0.06079726,0.05704239,0.02950061,0.33949943,0.27509375,0.48106719,0.20249691,-0.28169511,321,2003,0.20554380,2006,-0.09907888,65184.92175095,6.56625375,0.50831886,0.00023451,0.44031433,0.39725421,,,,,0.55791349,0.38617820
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.01075438,0.11967387,0.01074850,0.11967463,28976.85764456,28000.00000000,976.85764456,0.03488777,0.04460539,0.01708864,0.29693781,0.26966776,0.41842320,0.15834633,-0.28169511,675,2003,0.20554380,2006,-0.09732721,49487.59088004,4.81059465,0.39320399,0.00017181,0.44940512,0.39725421,,,,,0.54879725,0.38617820
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00186728,0.00518371,0.00186276,0.00517315,27128.11481153,28000.00000000,-871.88518847,-0.03113876,0.01846288,-0.01563729,0.21315618,0.30672455,0.29918751,0.05935585,-0.31105400,,2003,0.20554380,2006,-0.12986010,127757.18070822,12.90128123,1.03040057,0.00046076,0.37048049,0.19860552,,,,,0.62764355,0.38617820
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.00981356,0.16532242,0.00980868,0.16532309,26434.93269323,28000.00000000,-1565.06730677,-0.05589526,0.00567327,-0.02834375,0.17014329,0.30265054,0.23776718,0.01823901,-0.31105151,,2003,0.20554380,2006,-0.12985647,116889.96175199,11.76453299,0.96109898,0.00042016,0.37820737,0.19769546,,,,,0.61971785,0.38617820
TQQQ buy-and-hold,sens,sens_2003-07-03,2003-07-03,2006-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00001347,0.00008978,0.00001711,0.00016477,30645.52415018,28000.00000000,2645.52415018,0.09448301,0.11031458,0.04530145,0.46002584,0.50394177,0.65979890,0.24438691,-0.45139316,325,2003,0.54996525,2006,-0.18091217,27995.68580837,4.19935287,0.19018895,0.00014998,,,,,,,0.99998289,0.99983523
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2003-07-03,2003-07-03,2006-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.01651451,0.10828286,0.01650643,0.10828362,30498.20415756,28000.00000000,2498.20415756,0.08922158,0.07569310,0.04285778,0.42100122,0.24467352,0.59924448,0.31962548,-0.23681812,325,2003,0.26257425,2006,-0.07649026,41377.17793624,3.88935618,0.31574984,0.00013891,0.51346385,0.49542427,,,,,0.48484348,0.39171638
QQQ,sens,sens_2003-07-03,2003-07-03,2006-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00085773,0.00231314,0.00086029,0.00231541,31900.66289189,28000.00000000,3900.66289189,0.13930939,0.08880649,0.06577216,0.59169905,0.16780522,0.85384712,0.56051528,-0.15843724,291,2003,0.19218075,2006,-0.03374536,27985.07212050,2.79850721,0.21416830,0.00009995,,,0.99913971,0.99768459,,,,
SPY benchmark,sens,sens_2003-07-03,2003-07-03,2006-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00195381,0.00563709,0.00195560,0.00567190,33791.32364805,28000.00000000,5791.32364805,0.20683299,0.10621038,0.09550088,0.96978409,0.11056364,1.39838541,1.39709307,-0.07602241,244,2003,0.13487931,2006,0.03377041,27970.54975946,1.95793848,0.21419006,0.00006993,,,,,0.99804440,0.99432810,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00203630,0.00588714,0.00203573,0.00586830,31203.04673621,28000.00000000,3203.04673621,0.11439453,0.02912876,0.05446589,0.24089090,0.21706525,0.34030874,0.12397617,-0.23495448,307,2006,0.09609461,2005,-0.06872534,140043.21179269,13.83720137,1.24225697,0.00049419,0.52176898,0.39617106,,,,,0.47618416,0.24842682
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.02317997,0.34485710,0.02317722,0.34485763,28966.55890352,28000.00000000,966.55890352,0.03451996,-0.00389975,0.01690836,0.08481773,0.20736877,0.11810128,-0.01659798,-0.23495325,,2006,0.03685695,2005,-0.07672360,123250.77951280,11.98929498,1.12898621,0.00042819,0.54333754,0.39573422,,,,,0.45465880,0.23820065
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00213211,0.00588714,0.00213560,0.00586830,30260.98492764,28000.00000000,2260.98492764,0.08074946,0.01056627,0.03890004,0.16003309,0.22757632,0.22388417,0.04136382,-0.25544713,707,2006,0.10962856,2005,-0.13180220,185522.03399823,18.38488714,1.69863198,0.00065660,0.49751063,0.19644977,,,,,0.50034351,0.24842682
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.02424750,0.41812576,0.02424852,0.41812630,28048.64249976,28000.00000000,48.64249976,0.00173723,-0.02183735,0.00086135,0.00731198,0.21761096,0.01008651,-0.08522966,-0.25621767,,2006,0.04074876,2005,-0.13180833,162852.01628308,15.96904440,1.53439377,0.00057032,0.51991841,0.19848054,,,,,0.47797814,0.23799333
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00207539,0.00505330,0.00206890,0.00504693,31719.28555893,28000.00000000,3719.28555893,0.13283163,0.03522092,0.06284727,0.26317802,0.26236891,0.37245300,0.12180211,-0.28916509,325,2006,0.07182534,2005,-0.03193532,68457.05261998,6.93170210,0.59998662,0.00024756,0.42368389,0.39576060,,,,,0.57423479,0.37262379
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.02173456,0.21540310,0.02172926,0.21540362,29628.67073770,28000.00000000,1628.67073770,0.05816681,0.00426637,0.02824745,0.14335639,0.25305853,0.20057485,0.01482551,-0.28777230,721,2004,0.03815368,2005,-0.04995701,58759.85734593,5.79853430,0.53204923,0.00020709,0.44409557,0.39606105,,,,,0.55399102,0.36463680
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00200884,0.00489122,0.00200773,0.00488928,30892.24124442,28000.00000000,2892.24124442,0.10329433,0.01654462,0.04936974,0.20845978,0.31157090,0.29426435,0.04940708,-0.33486333,315,2006,0.08211496,2005,-0.10442666,155337.63799104,15.63684651,1.40871143,0.00055846,0.31657164,0.19668419,,,,,0.68140684,0.37263300
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.03041441,0.41687707,0.03041091,0.41687772,28123.25228880,28000.00000000,123.25228880,0.00440187,-0.02547010,0.00218033,0.06284953,0.29856477,0.08751356,-0.07606066,-0.33486564,,2004,0.02884798,2005,-0.11188602,140542.07070718,14.02462613,1.33014977,0.00050088,0.34522847,0.19654491,,,,,0.65268562,0.36389030
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00196130,0.00485847,0.00195710,0.00486443,30413.50523773,28000.00000000,2413.50523773,0.08619662,0.02248025,0.04144454,0.21102529,0.20501449,0.29672905,0.09323642,-0.24111019,,2004,0.06503387,2005,-0.04892722,91585.20636104,9.20744025,0.80905695,0.00032884,0.54191448,0.39708739,,,,,0.45611724,0.29360154
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.01440256,0.13365573,0.01439742,0.13365625,29018.94467140,28000.00000000,1018.94467140,0.03639088,0.00030732,0.01781255,0.10127851,0.19946906,0.14094334,0.00127462,-0.24110702,,2004,0.04303416,2005,-0.06893335,86587.17042304,8.58549150,0.78539232,0.00030662,0.55479062,0.39754800,,,,,0.44327661,0.27850470
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00216302,0.00485847,0.00215739,0.00486443,30385.29636201,28000.00000000,2385.29636201,0.08518916,0.02205398,0.04097465,0.20897448,0.20581979,0.29384697,0.09143810,-0.24119024,,2004,0.06503387,2005,-0.05021126,93814.44563484,9.44637657,0.82926052,0.00033737,0.54027098,0.36783802,,,,,0.45755885,0.29360154
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.01456693,0.13367398,0.01456105,0.13367450,28992.33163436,28000.00000000,992.33163436,0.03544042,-0.00010976,0.01735336,0.09960104,0.20029676,0.13862124,-0.00045508,-0.24118855,,2004,0.04303416,2005,-0.07019187,88779.85822379,8.81840512,0.80577166,0.00031494,0.55322281,0.36728771,,,,,0.44471810,0.27849322
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00216063,0.00531912,0.00215411,0.00529551,31774.00219644,28000.00000000,3774.00219644,0.13478579,0.03848292,0.06372964,0.27506041,0.26454901,0.39015541,0.13079495,-0.29422330,315,2004,0.07942936,2005,-0.02049110,58949.26308811,6.04707997,0.51221186,0.00021597,0.41799596,0.39537986,,,,,0.57983831,0.44041962
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.01788045,0.15200711,0.01787231,0.15200769,30290.64479051,28000.00000000,2290.64479051,0.08180874,0.01554096,0.03939561,0.18825890,0.25594715,0.26436626,0.05307667,-0.29280206,,2004,0.05338750,2005,-0.03682166,47276.17164883,4.66898674,0.42197157,0.00016675,0.43421121,0.39537986,,,,,0.56368212,0.42786303
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00185155,0.00531679,0.00184787,0.00529639,29856.70128358,28000.00000000,1856.70128358,0.06631076,0.00574495,0.03210856,0.16960192,0.30113231,0.23830672,0.01673949,-0.34319715,,2004,0.08235514,2005,-0.09538144,109830.66669187,11.35701621,0.99760000,0.00040561,0.33176930,0.19608555,,,,,0.66637008,0.44040427
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.01804005,0.19951846,0.01803489,0.19951902,28311.84743961,28000.00000000,311.84743961,0.01113741,-0.01889137,0.00550266,0.08207553,0.29393577,0.11437935,-0.05504567,-0.34319454,,2004,0.05000387,2005,-0.10491815,104696.81843043,10.69821217,0.97772390,0.00038208,0.34749992,0.19672361,,,,,0.65022978,0.42700967
TQQQ buy-and-hold,sens,sens_2004-01-05,2004-01-05,2007-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00001971,0.00011927,0.00002391,0.00019426,31178.02196090,28000.00000000,3178.02196090,0.11350078,0.01634430,0.05405698,0.26640627,0.46279385,0.37836527,0.03341450,-0.48913784,,2004,0.12051050,2005,-0.08443077,27995.41040227,4.19931156,0.25099436,0.00014998,,,,,,,0.99997609,0.99980574
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2007-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.02434952,0.13104316,0.02434311,0.13104369,30575.82137369,28000.00000000,2575.82137369,0.09199362,0.02458230,0.04414198,0.22049978,0.21656394,0.30983452,0.09835813,-0.24992647,,2004,0.06115502,2005,-0.02384455,41543.14096654,3.94960805,0.36517132,0.00014106,0.52112364,0.49536225,,,,,0.47692784,0.36895631
QQQ,sens,sens_2004-01-05,2004-01-05,2007-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00090006,0.00290505,0.00090274,0.00290735,32214.74978806,28000.00000000,4214.74978806,0.15052678,0.05737694,0.07079618,0.43936858,0.15412462,0.62923493,0.33215825,-0.17273976,306,2004,0.08494439,2007,0.00185235,27966.30321547,2.79663032,0.23519266,0.00009988,,,0.99909726,0.99709265,,,,
SPY benchmark,sens,sens_2004-01-05,2004-01-05,2007-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00247115,0.00644158,0.00247299,0.00644303,34612.88359257,28000.00000000,6612.88359257,0.23617441,0.09619787,0.10803372,0.93190279,0.10453876,1.33802641,1.26636754,-0.07596363,244,2006,0.15510978,2007,-0.00176023,27921.32093351,1.95449247,0.22506383,0.00006980,,,,,0.99752701,0.99355697,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2007-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00172899,0.00435778,0.00172773,0.00435371,37092.36236196,28000.00000000,9092.36236196,0.32472723,0.11964685,0.14493387,0.64003208,0.21141349,0.90624393,0.50923391,-0.23495460,307,2007,0.17397263,2005,-0.06872864,159477.59335385,15.77317341,1.29527297,0.00056333,0.51276558,0.39569326,,,,,0.48549490,0.23939474
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2007-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.02938394,0.34590044,0.02938141,0.34590101,34563.74891087,28000.00000000,6563.74891087,0.23441960,0.07979832,0.10755408,0.48564482,0.19868116,0.67721109,0.33963318,-0.23495442,366,2007,0.17397139,2005,-0.07713749,141891.53188373,13.83593506,1.21087987,0.00049414,0.54062554,0.39677270,,,,,0.45755010,0.23768204
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2007-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00188139,0.00469367,0.00188037,0.00469027,36311.53514065,28000.00000000,8311.53514065,0.29684054,0.10138646,0.13359732,0.54240215,0.22441152,0.76127833,0.39689300,-0.25545036,707,2007,0.18082263,2005,-0.13180359,207456.03305705,20.55646024,1.73802083,0.00073416,0.48845445,0.19967810,,,,,0.50965007,0.23938812
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2007-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.03034859,0.41915597,0.03034954,0.41915656,33800.85573404,28000.00000000,5800.85573404,0.20717342,0.06237430,0.09588024,0.39164277,0.21172391,0.54176498,0.24416840,-0.25545608,863,2007,0.18081990,2005,-0.13180635,182835.29195351,17.96142223,1.60523198,0.00064148,0.51694271,0.19835300,,,,,0.48092885,0.23749047
